"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2002,"45692510","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2002,"12600","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2002,"23712140","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2002,"83950790","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2002,"291270","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2002,"37872770","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2002,"210520860","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2002,"14292910","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2002,"95376460","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2002,"559224420","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2002,"55000000","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2002,"95151770","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2002,"3242520","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2002,"198002690","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2002,"267030","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2002,"18534000","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2002,,"Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2002,"1033200","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2002,"24773370","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2002,"450507240","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2002,"299579720","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2002,"11531390","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2002,"163671710","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2002,"43757070","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2002,"18356480","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2002,"73000000","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2002,"162909570","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2002,"573992310","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2002,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2002,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2002,"76918110","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2002,"58049600","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2002,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2002,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2002,"38508890","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2002,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2002,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2002,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2002,"40179900","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2002,"22880000","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2002,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2002,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2002,"0","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2002,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2002,"1054040","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2002,"35501620","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2002,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2002,"3404400","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2002,"90286140","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2002,"196744980","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2002,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2002,"45837400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2002,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2002,"185932920","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2002,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2002,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2002,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2002,"12146270","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2002,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2002,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2002,"9220960","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2002,"27543300","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2002,"70090640","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2002,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2002,"32827400","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2002,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2002,"233550","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2002,"100000000","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2002,"7593220","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2003,"196858920","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2003,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2003,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2003,"304357810","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2003,"49895080","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2003,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2003,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2003,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2003,"0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2003,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2003,"0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2003,"5243680","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2003,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2003,"109168440","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2003,"39425540","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2003,"12548130","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2003,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2003,"211420","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2003,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2003,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2003,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2003,"46566620","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2003,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2003,"21472750","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2003,"121380700","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2003,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2003,"35708920","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2003,"112998200","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2003,"3068830","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2003,"46879000","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2003,"781298680","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2003,"61713000","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2003,"76714700","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2003,"3005920","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2003,"254672870","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2003,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2003,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2003,,"Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2003,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2003,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2003,"461833150","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2003,"328794330","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2003,"0","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2003,"266380870","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2003,"43246370","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2003,"19982350","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2003,"88500000","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2003,"112869080","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2003,"624650910","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2003,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2003,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2003,"58808200","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2003,"79433440","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2003,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2003,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2003,"1466480","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2003,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2003,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2003,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2003,"2064990","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2003,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2003,"33000000","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2003,"3000000","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2003,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2003,"0","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2003,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2003,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2003,"116540000","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2003,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2003,"2392500","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2003,"81203710","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2003,"462970340","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2003,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2003,"102757580","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2003,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2003,"647810870","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2003,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2003,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2003,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2003,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2003,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2003,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2003,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2003,"83769180","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2003,"32718310","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2003,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2003,"30336950","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2003,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2003,"260000","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2003,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2003,"20243650","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2004,"142379060","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2004,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2004,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2004,"312568310","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2004,"38874630","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2004,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2004,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2004,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2004,"0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2004,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2004,"0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2004,"5347500","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2004,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2004,"525364570","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2004,"40995110","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2004,"14062640","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2004,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2004,"224630","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2004,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2004,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2004,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2004,"49630600","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2004,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2004,"31305940","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2004,"87884070","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2004,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2004,"74025830","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2004,"131810700","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2004,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2004,"44535000","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2004,"732234400","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2004,"70000000","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2004,"29827580","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2004,"2936520","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2004,"258438910","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2004,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2004,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2004,,"Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2004,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2004,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2004,"441431800","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2004,"341814300","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2004,"0","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2004,"331800900","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2004,"72975680","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2004,"18719980","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2004,"60000000","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2004,"300190700","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2004,"498462000","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2004,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2004,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2004,"151725000","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2004,"79908570","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2004,"65575040","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2004,"0","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2004,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2004,"42000000","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2004,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2004,"0","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2004,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2004,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2004,"126520000","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2004,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2004,"7002870","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2004,"66266500","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2004,"495197410","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2004,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2004,"43937370","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2004,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2004,"766767430","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2004,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2004,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2004,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2004,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2004,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2004,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2004,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2004,"84779690","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2004,"18992890","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2004,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2004,"493920","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2004,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2004,"200000","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2004,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2004,"6545520","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2005,"217665540","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2005,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2005,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2005,"131148710","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2005,"51540180","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2005,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2005,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2005,"992900","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2005,"0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2005,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2005,"0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2005,"2167060","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2005,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2005,"1070716660","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2005,"38704710","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2005,"16632330","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2005,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2005,"20720","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2005,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2005,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2005,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2005,"83595100","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
