"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2010,"23409080","Kč","běžné ","Ochrana ovzduší","Změny technologií vytápění"
2010,"50360","Kč","běžné ","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2010,"28790","Kč","běžné ","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2010,"22119590","Kč","běžné ","Ochrana ovzduší","Monitoring ochrany ovzduší"
2010,"5671600","Kč","běžné ","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2010,"10628110","Kč","běžné ","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2010,"142864030","Kč","běžné ","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2010,"6283634630","Kč","běžné ","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2010,"385075220","Kč","běžné ","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2010,"24350690","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2010,"918968470","Kč","běžné ","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2010,"27556460","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2010,"391352900","Kč","běžné ","Nakládání s odpady","Prevence vzniku odpadů"
2010,"5781100","Kč","běžné ","Nakládání s odpady","Monitoring nakládání s odpady"
2010,"179418960","Kč","běžné ","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2010,"843390","Kč","běžné ","Ochrana půdy a podzemní vody","Protierozní ochrana"
2010,"14800","Kč","běžné ","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2010,"18612880","Kč","běžné ","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2010,"14055140","Kč","běžné ","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2010,"2595660","Kč","běžné ","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2010,"115000190","Kč","běžné ","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2010,"13874600","Kč","běžné ","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2010,"675060490","Kč","běžné ","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2010,"110673570","Kč","běžné ","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2010,"3196980","Kč","běžné ","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2010,"42635660","Kč","běžné ","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2010,"5664526410","Kč","běžné ","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2010,"96074270","Kč","běžné ","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2010,"2846760","Kč","běžné ","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2010,"8500170","Kč","běžné ","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2010,"3420","Kč","běžné ","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2010,"230000","Kč","běžné ","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2010,"266400","Kč","běžné ","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2010,,"Kč","běžné ","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2010,"19820","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2010,"37664730","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2010,"0","Kč","běžné ","Výzkum životního prostředí","Výzkum životního prostředí"
2010,"234050","Kč","běžné ","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2010,"77266540","Kč","běžné ","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2010,"633430","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2010,"28533330","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2010,,"Kč","běžné ",,
2010,"13432198170","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2010,"2738540","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2010,"240534080","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2010,"163110170","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2010,"80865310","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2010,,"Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2010,,"Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2010,"68193730","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2010,"3508740","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2010,,"Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2010,"288000","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2010,"14761650","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2010,"34939000","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2010,"12299480","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2010,"387734400","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2010,"146277720","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2010,"2914370","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2010,"167989230","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2010,"67340540","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2010,"22365590","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2010,,"Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2010,"447381640","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2010,"7536670","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2010,"47140","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2010,"66753030","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2010,,"Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2010,"923940","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2010,"69416790","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2010,"135152400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2010,"590023330","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2010,"12804990","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2010,"28031340","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2010,"531246920","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2010,"2006785420","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2010,"7036380","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2010,"3363350","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2010,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2010,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2010,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2010,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2010,,"Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2010,"10350","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2010,"945210","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2010,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2010,,"Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2010,"31805720","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2010,,"Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2010,"5305730","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2010,,"Kč","kapitálové",,
2011,"1295613240","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2011,"6707850","Kč","běžné ","Ochrana vody","Prevence znečišťování vody"
2011,"27340930","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2011,"401863090","Kč","běžné ","Ochrana vody","Úprava drobných vodních toků"
2011,"30708070","Kč","běžné ","Ochrana ovzduší","Programy zateplování a úspor energie"
2011,,"Kč","běžné ","Ochrana ovzduší","Odstraňování tuhých emisí"
2011,"2390","Kč","běžné ","Ochrana ovzduší","Odstraňování plynných emisí"
2011,"22339760","Kč","běžné ","Ochrana ovzduší","Změny technologií vytápění"
2011,"161730","Kč","běžné ","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2011,"32530","Kč","běžné ","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2011,"20957930","Kč","běžné ","Ochrana ovzduší","Monitoring ochrany ovzduší"
2011,"10697850","Kč","běžné ","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2011,"10330850","Kč","běžné ","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2011,"145542690","Kč","běžné ","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2011,"6392247260","Kč","běžné ","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2011,"420186140","Kč","běžné ","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2011,"26640510","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2011,"907879630","Kč","běžné ","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2011,"31915840","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2011,"379261190","Kč","běžné ","Nakládání s odpady","Prevence vzniku odpadů"
2011,"7184100","Kč","běžné ","Nakládání s odpady","Monitoring nakládání s odpady"
2011,"185649830","Kč","běžné ","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2011,"799560","Kč","běžné ","Ochrana půdy a podzemní vody","Protierozní ochrana"
2011,"22400","Kč","běžné ","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2011,"42569200","Kč","běžné ","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2011,"9500080","Kč","běžné ","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2011,"12695670","Kč","běžné ","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2011,"105236920","Kč","běžné ","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2011,"15697720","Kč","běžné ","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2011,"691292040","Kč","běžné ","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2011,"116912830","Kč","běžné ","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2011,"5237420","Kč","běžné ","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2011,"58339720","Kč","běžné ","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2011,"5453518370","Kč","běžné ","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2011,"94479410","Kč","běžné ","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2011,"661540","Kč","běžné ","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2011,"3542860","Kč","běžné ","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2011,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2011,"207390","Kč","běžné ","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2011,"655600","Kč","běžné ","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2011,"0","Kč","běžné ","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2011,"63810","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2011,"38571750","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2011,"0","Kč","běžné ","Výzkum životního prostředí","Výzkum životního prostředí"
2011,"342740","Kč","běžné ","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2011,"74703720","Kč","běžné ","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2011,"677020","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2011,"33581630","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2011,,"Kč","běžné ",,
2011,"15567856890","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2011,"816120","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2011,"352394420","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2011,"153363210","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2011,"135166960","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2011,"75000","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2011,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2011,"30109090","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2011,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2011,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2011,"2174470","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2011,"8023280","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2011,"9467790","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2011,"816030","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2011,"537670170","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2011,"114988250","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2011,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2011,"124887940","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2011,"157945880","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2011,"2821960","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2011,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2011,"393692170","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2011,"3137340","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2011,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2011,"35776620","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2011,"3000","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2011,"1000000","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2011,"59949350","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2011,"115208640","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2011,"382187640","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2011,"12918120","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2011,"53709910","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2011,"212234450","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2011,"1379589810","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2011,"43373430","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2011,"8745280","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2011,"3000","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2011,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2011,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2011,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2011,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2011,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2011,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2011,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2011,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2011,"16487760","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2011,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2011,"6803020","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2011,,"Kč","kapitálové",,
2012,"1330840430","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2012,"4375500","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2012,"28849630","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2012,"103456300","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2012,"5052840","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2012,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2012,"4000","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2012,"18159370","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2012,"212000","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2012,"11000","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2012,"14102800","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2012,"19983000","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2012,"11585160","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2012,"168280690","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2012,"6577110750","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2012,"440812570","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2012,"25127300","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2012,"983188170","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2012,"44065380","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2012,"213680200","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2012,"5379200","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2012,"163180300","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2012,"1726000","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2012,"443000","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2012,"12958600","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2012,"13324600","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2012,"11937510","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2012,"67378640","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2012,"6279890","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2012,"513751040","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2012,"18210480","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2012,"6804390","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2012,"24725900","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2012,"5149615130","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2012,"55324110","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2012,"4493770","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2012,"20000","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2012,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2012,"405000","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2012,"160000","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2012,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2012,"16000","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2012,"7404700","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2012,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2012,"170000","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2012,"44705550","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2012,"425400","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2012,"14353160","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2012,,"Kč","běžné",,
2012,"13653794770","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2012,"50000","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2012,"91690420","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2012,"89480680","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2012,"26369130","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2012,"504000","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2012,"7200000","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2012,"17187980","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2012,"500000","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2012,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2012,"22100000","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2012,"8225100","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2012,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2012,"701000","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2012,"392602490","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2012,"77937180","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2012,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2012,"87894630","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2012,"133422760","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2012,"3005000","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2012,"60000","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2012,"284517810","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2012,"3520000","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2012,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2012,"14967000","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2012,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2012,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2012,"32913490","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2012,"30742500","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2012,"176401000","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2012,"3580000","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2012,"48587400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2012,"128528200","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2012,"1428201040","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2012,"28062190","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2012,"3778000","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2012,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2012,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2012,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2012,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2012,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2012,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2012,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2012,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2012,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2012,"27056600","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2012,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2012,"4121870","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2012,,"Kč","kapitálové",,
